Codice Scuola;Classe;Sezione;Disciplina;Titolo;Autori;Editore;ISBN;Volume;Prezzo;Nuova Adozione;Da Acquistare;Consigliato
CZMM00300E;1;A;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;A;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;A;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;A;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;A;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;1;B;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - CONFEZIONE A + QUADERNO (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808420282;1;;No;Sì;No
CZMM00300E;1;B;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550915;1;;No;Sì;No
CZMM00300E;1;B;LINGUA INGLESE;MY ROUTE - VOLUME 1 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808799746;1;;No;Sì;No
CZMM00300E;1;B;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;1;B;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 1 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645129;1;;No;Sì;No
CZMM00300E;1;B;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;Sì;No
CZMM00300E;1;B;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 1 CON LE REGIONI ITALIANE (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808431813;1;;No;Sì;No
CZMM00300E;1;B;MATEMATICA;OPEN MATH - EDIZIONE CURRICOLARE+EBOOK;MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ;DEASCUOLA;9791255312314;1;;No;Sì;No
CZMM00300E;1;B;SCIENZE;OSSERVARE E CAPIRE LE SCIENZE 2ED. - VOLUME 1 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808753335;1;;Sì;Sì;No
CZMM00300E;1;B;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;Sì;No
CZMM00300E;1;B;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;B;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;B;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;B;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;B;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;1;C;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - CONFEZIONE A + QUADERNO (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808420282;1;;No;Sì;No
CZMM00300E;1;C;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550915;1;;No;Sì;No
CZMM00300E;1;C;LINGUA INGLESE;MY ROUTE - VOLUME 1 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808799746;1;;No;Sì;No
CZMM00300E;1;C;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;1;C;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 1 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645129;1;;No;Sì;No
CZMM00300E;1;C;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 1 CON LE REGIONI ITALIANE (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808431813;1;;No;Sì;No
CZMM00300E;1;C;MATEMATICA;OPEN MATH - EDIZIONE CURRICOLARE+EBOOK;MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ;DEASCUOLA;9791255312314;1;;Sì;Sì;No
CZMM00300E;1;C;SCIENZE;OSSERVARE E CAPIRE LE SCIENZE 2ED. - VOLUME 1 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808753335;1;;Sì;Sì;No
CZMM00300E;1;C;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;Sì;No
CZMM00300E;1;C;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;Sì;No
CZMM00300E;1;C;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;C;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;C;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;1;C;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;C;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;C;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;D;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - CONFEZIONE A + QUADERNO (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808420282;1;;No;Sì;No
CZMM00300E;1;D;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550915;1;;No;Sì;No
CZMM00300E;1;D;LINGUA INGLESE;MY ROUTE - VOLUME 1 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808799746;1;;No;Sì;No
CZMM00300E;1;D;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;1;D;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 1 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645129;1;;No;Sì;No
CZMM00300E;1;D;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 1 CON LE REGIONI ITALIANE (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808431813;1;;No;Sì;No
CZMM00300E;1;D;MATEMATICA;OPEN MATH - EDIZIONE CURRICOLARE+EBOOK;MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ;DEASCUOLA;9791255312314;1;;Sì;Sì;No
CZMM00300E;1;D;SCIENZE;OSSERVARE E CAPIRE LE SCIENZE 2ED. - VOLUME 1 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808753335;1;;Sì;Sì;No
CZMM00300E;1;D;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;Sì;No
CZMM00300E;1;D;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;Sì;No
CZMM00300E;1;D;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;D;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;D;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;D;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;D;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;D;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;1;E;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - CONFEZIONE A + QUADERNO (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808420282;1;;No;Sì;No
CZMM00300E;1;E;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550915;1;;No;Sì;No
CZMM00300E;1;E;LINGUA INGLESE;MY ROUTE - VOLUME 1 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808799746;1;;No;Sì;No
CZMM00300E;1;E;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;1;E;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 1 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645129;1;;No;Sì;No
CZMM00300E;1;E;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 1 CON LE REGIONI ITALIANE (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808431813;1;;No;Sì;No
CZMM00300E;1;E;MATEMATICA;OPEN MATH - EDIZIONE CURRICOLARE+EBOOK;MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ;DEASCUOLA;9791255312314;1;;Sì;Sì;No
CZMM00300E;1;E;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;E;SCIENZE;OSSERVARE E CAPIRE LE SCIENZE 2ED. - VOLUME 1 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808753335;1;;Sì;Sì;No
CZMM00300E;1;E;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;Sì;No
CZMM00300E;1;E;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;Sì;No
CZMM00300E;1;E;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;E;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;E;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;E;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;E;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;1;F;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - CONFEZIONE A + QUADERNO (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808420282;1;;No;Sì;No
CZMM00300E;1;F;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550915;1;;No;Sì;No
CZMM00300E;1;F;LINGUA INGLESE;MY ROUTE - VOLUME 1 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808799746;1;;No;Sì;No
CZMM00300E;1;F;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;1;F;SCIENZE;OSSERVARE E CAPIRE LE SCIENZE 2ED. - VOLUME 1 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808753335;1;;Sì;Sì;No
CZMM00300E;1;F;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 1 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645129;1;;No;Sì;No
CZMM00300E;1;F;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 1 CON LE REGIONI ITALIANE (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808431813;1;;No;Sì;No
CZMM00300E;1;F;MATEMATICA;OPEN MATH - EDIZIONE CURRICOLARE+EBOOK;MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ;DEASCUOLA;9791255312314;1;;Sì;Sì;No
CZMM00300E;1;F;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;Sì;No
CZMM00300E;1;F;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;Sì;No
CZMM00300E;1;F;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;Sì;No
CZMM00300E;1;F;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;Sì;No
CZMM00300E;1;F;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304308;1;;No;Sì;No
CZMM00300E;1;F;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;Sì;No
CZMM00300E;1;F;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM00300E;1;F;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;2;A;LINGUA INGLESE;MY ROUTE - VOLUME 2 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808721679;2;;No;Sì;No
CZMM00300E;2;A;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;2;A;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 2 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645143;2;;No;Sì;No
CZMM00300E;2;A;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 2 (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808953674;2;;No;Sì;No
CZMM00300E;2;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE CURRICOLARE;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160395;2;;No;Sì;No
CZMM00300E;2;A;SCIENZE;OSSERVARE E CAPIRE EDIZIONE VERDE  - LE SCIENZE 2 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808213013;2;;No;No;Sì
CZMM00300E;2;A;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;No;Sì
CZMM00300E;2;A;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;No;Sì
CZMM00300E;2;A;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;No;Sì
CZMM00300E;2;A;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;No;Sì
CZMM00300E;2;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304315;2;;No;No;Sì
CZMM00300E;2;A;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;No;Sì
CZMM00300E;2;A;LATINO;IUNIORES+EBOOK;NICCO F NICOLA S  ;PETRINI;9788849425482;U;;No;No;Sì
CZMM00300E;2;A;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;No;Sì
CZMM00300E;2;A;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;2;A;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - VOLUME B (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808621627;2;;No;No;Sì
CZMM00300E;2;A;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550946;2;;No;Sì;No
CZMM00300E;2;B;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - VOLUME B (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808621627;2;;No;No;Sì
CZMM00300E;2;B;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550946;2;;No;Sì;No
CZMM00300E;2;B;LINGUA INGLESE;MY ROUTE - VOLUME 2 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808721679;2;;No;Sì;No
CZMM00300E;2;B;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;2;B;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 2 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645143;2;;No;Sì;No
CZMM00300E;2;B;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 2 (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808953674;2;;No;Sì;No
CZMM00300E;2;B;MATEMATICA;TUTTO CHIARO! - EDIZIONE CURRICOLARE;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160395;2;;No;Sì;No
CZMM00300E;2;B;SCIENZE;OSSERVARE E CAPIRE EDIZIONE VERDE  - LE SCIENZE 2 (LDM);SARACENI SILVIA - STRUMIA GIORGIO ;ZANICHELLI EDITORE;9788808213013;2;;No;No;Sì
CZMM00300E;2;B;TECNOLOGIA;INFINITO TECNOLOGICO;BETTO DAVIDE EMANUELE  ;LATTES;9788869177064;U;;No;No;Sì
CZMM00300E;2;B;ARTE E IMMAGINE;SGUARDI;RINALDI MARIA FEDERICA - BOCCHINO GARBERO ERIKA IRENE ;LATTES;9788869176111;U;;No;No;Sì
CZMM00300E;2;B;MUSICA;ARMONIE + EBOOK;PAOLI R  MASCARI G  VENEZI  B  ;PETRINI;9788849425000;U;;No;No;Sì
CZMM00300E;2;B;SCIENZE MOTORIE E SPORTIVE;AGILE + EBOOK;FIORINI G  CHIESA E  SPILIMBERGO GE - MONTEFORTE BIANCHI N  MELCHIORRE D ;MARIETTI SCUOLA;9788839304377;U;;No;No;Sì
CZMM00300E;2;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA);CERA TOMMASO  ;MARIETTI SCUOLA;9788839304315;2;;No;No;Sì
CZMM00300E;2;B;EDUCAZIONE CIVICA;INSIEME PER IL MONDO CHE VOGLIAMO-PERCORSI DI EDUCAZIONE CIVICA+EBOOK;FRANZINI M  PAPPALARDO L - ROSSATO A  BALOSSI N ;GARZANTI SCUOLA;9788869646676;U;;No;No;Sì
CZMM00300E;2;B;LATINO;IUNIORES+EBOOK;NICCO F NICOLA S  ;PETRINI;9788849425482;U;;No;No;Sì
CZMM00300E;2;B;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;No;Sì
CZMM00300E;2;B;SECONDA LINGUA COMUNITARIA (FRANCESE);AU COLLEGE;FEDELE VALERIA - MARINO ANNALA  ;MEDUSA EDITRICE;9788864322292;U;;No;No;Sì
CZMM00300E;2;C;ITALIANO;PAROLE E TESTI IN GIOCO 2ED - VOLUME B (LDM);SERAFINI TERESA - FORNILI FLAVIA ;ZANICHELLI EDITORE;9788808621627;2;;No;No;Sì
CZMM00300E;2;C;ITALIANO;GRANDE GIOCO DELLE STORIE + EBOOK (IL);CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D;GARZANTI SCUOLA;9791254550946;2;;No;Sì;No
CZMM00300E;2;C;LINGUA INGLESE;MY ROUTE - VOLUME 2 (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808721679;2;;No;Sì;No
CZMM00300E;2;C;LINGUA INGLESE;WITHOUT BARRIERS;DI SCANNO SERGIO  ;MEDUSA EDITRICE;9788864322407;U;;No;No;Sì
CZMM00300E;2;C;STORIA;EVENTI, NARRAZIONE, STORIA VOLUME 2 + STRUMENTI PER UNA DIDATTICA INCLUSIVA;CAPORALE E - CAROTTI E - SALICE G;GARZANTI SCUOLA;9788869645143;2;;No;Sì;No
CZMM00300E;2;C;GEOGRAFIA;GEOAGENDA EDIZIONE ROSSA - VOLUME 2 (LDM);TONDELLI CARLA  ;ZANICHELLI EDITORE;9788808953674;2;;No;Sì;No
CZMM00300E;2;C;MATEMATICA;TUTTO CHIARO! - EDIZIONE CURRICOLARE;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160395;2;;No;Sì;No
